season,race_name,driver,team,fp1_pos,fp1_time_fastest_lap,fp2_pos,fp2_time_fastest_lap,fp3_pos,fp3_time_fastest_lap,Qualifying_Final_Grid_Position,Q1_time_seconds,Q1_position,Q1_fastest_lap,Q2_time_seconds,Q2_position,Q2_fastest_lap,Q3_time_seconds,Q3_position,Q3_fastest_lap,Race_Finishing_Position,fastest_lap
2025,Saudi Arabian Grand Prix,GAS,Alpine,1.0,1:29.239,8.0,1:29.105,8.0,1:28.625,9,88.421,10.0,1:28.421,88.025,9.0,1:28.025,88.367,9.0,1:28.367,20.0,
2025,Saudi Arabian Grand Prix,HAD,RB,15.0,1:30.010,12.0,1:29.305,11.0,1:28.769,14,88.571,15.0,1:28.570,88.418,14.0,1:28.418,,,,10.0,1:33.257
2025,Saudi Arabian Grand Prix,HAM,Ferrari,8.0,1:29.814,13.0,1:29.370,12.0,1:28.780,7,88.372,9.0,1:28.371,88.102,10.0,1:28.102,88.201,7.0,1:28.200,7.0,1:32.599
2025,Saudi Arabian Grand Prix,HUL,Sauber,12.0,1:29.915,9.0,1:29.192,17.0,1:29.219,18,88.782,18.0,1:28.781,,,,,,,15.0,1:33.445
2025,Saudi Arabian Grand Prix,LAW,RB,11.0,1:29.906,14.0,1:29.487,13.0,1:28.861,12,88.561,14.0,1:28.561,88.191,12.0,1:28.191,,,,12.0,1:32.998
2025,Saudi Arabian Grand Prix,LEC,Ferrari,3.0,1:29.308,4.0,1:28.748,5.0,1:28.371,4,88.552,13.0,1:28.552,87.866,6.0,1:27.865,87.67,4.0,1:27.670,3.0,1:32.191
2025,Saudi Arabian Grand Prix,NOR,McLaren,2.0,1:29.245,1.0,1:28.266,1.0,1:27.489,10,87.805,2.0,1:27.805,87.481,1.0,1:27.480,,,,4.0,1:31.778
2025,Saudi Arabian Grand Prix,OCO,Haas,19.0,1:31.028,19.0,1:30.019,18.0,1:29.335,19,89.092,19.0,1:29.091,,,,,,,14.0,1:34.308
2025,Saudi Arabian Grand Prix,PIA,McLaren,4.0,1:29.340,2.0,1:28.430,2.0,1:27.513,2,87.901,3.0,1:27.900,87.545,3.0,1:27.545,87.304,2.0,1:27.304,1.0,1:32.227
2025,Saudi Arabian Grand Prix,RUS,Mercedes,6.0,1:29.617,7.0,1:28.972,3.0,1:28.115,3,88.282,7.0,1:28.281,87.599,4.0,1:27.599,87.407,3.0,1:27.406,5.0,1:32.893
2025,Saudi Arabian Grand Prix,SAI,Williams,7.0,1:29.778,5.0,1:28.941,7.0,1:28.569,6,88.354,8.0,1:28.353,88.024,8.0,1:28.024,88.164,6.0,1:28.164,8.0,1:32.465
2025,Saudi Arabian Grand Prix,STR,Aston Martin,17.0,1:30.582,18.0,1:30.007,20.0,1:29.477,16,88.645,16.0,1:28.644,,,,,,,16.0,1:32.745
2025,Saudi Arabian Grand Prix,TSU,Red Bull,10.0,1:29.820,6.0,1:28.962,9.0,1:28.670,8,88.226,5.0,1:28.225,87.99,7.0,1:27.989,88.204,8.0,1:28.203,19.0,2:45.662
2025,Saudi Arabian Grand Prix,VER,Red Bull,9.0,1:29.817,3.0,1:28.546,4.0,1:28.334,1,87.778,1.0,1:27.778,87.529,2.0,1:27.528,87.294,1.0,1:27.293,2.0,1:32.280
2025,Singapore Grand Prix,ALB,Williams,,,13.0,1:32.060,11.0,1:30.668,19,,,,,,,,,,14.0,1:35.647
2025,Singapore Grand Prix,ALO,Aston Martin,1.0,1:31.115,4.0,1:30.876,15.0,1:30.923,10,90.745,13.0,1:30.745,90.054,9.0,1:30.054,89.955,10.0,1:29.954,7.0,1:35.861
2025,Singapore Grand Prix,ANT,Mercedes,14.0,1:32.399,18.0,1:32.718,4.0,1:30.236,4,90.036,5.0,1:30.036,89.649,3.0,1:29.649,89.537,4.0,1:29.537,5.0,1:35.302
2025,Singapore Grand Prix,BEA,Haas,16.0,1:32.537,12.0,1:31.710,14.0,1:30.799,9,90.42,9.0,1:30.420,90.076,10.0,1:30.075,89.868,9.0,1:29.867,9.0,1:36.200
2025,Singapore Grand Prix,BOR,Sauber,17.0,1:32.611,15.0,1:32.319,12.0,1:30.697,14,90.82,14.0,1:30.819,,,,,,,17.0,1:37.126
2025,Singapore Grand Prix,COL,Alpine,19.0,1:33.323,19.0,1:33.138,16.0,1:31.046,16,90.982,16.0,1:30.981,,,,,,,16.0,1:37.182
2025,Singapore Grand Prix,GAS,Alpine,13.0,1:32.378,16.0,1:32.457,19.0,1:31.643,18,91.261,18.0,1:31.260,,,,,,,19.0,1:34.572
2025,Singapore Grand Prix,HAD,RB,7.0,1:31.754,2.0,1:30.846,7.0,1:30.489,8,90.214,6.0,1:30.213,90.016,8.0,1:30.016,89.846,8.0,1:29.846,11.0,1:36.938
2025,Singapore Grand Prix,HAM,Ferrari,4.0,1:31.480,10.0,1:31.490,8.0,1:30.558,6,89.765,1.0,1:29.765,89.936,7.0,1:29.936,89.688,6.0,1:29.688,8.0,1:33.808
2025,Singapore Grand Prix,HUL,Sauber,12.0,1:32.314,14.0,1:32.069,9.0,1:30.637,11,90.715,12.0,1:30.715,90.141,11.0,1:30.141,,,,20.0,1:35.403
2025,Singapore Grand Prix,LAW,RB,15.0,1:32.460,17.0,1:32.644,20.0,1:33.628,12,90.681,11.0,1:30.680,90.32,12.0,1:30.319,,,,15.0,1:35.641
2025,Singapore Grand Prix,LEC,Ferrari,2.0,1:31.266,9.0,1:31.465,10.0,1:30.650,7,90.37,8.0,1:30.370,89.914,6.0,1:29.914,89.784,7.0,1:29.784,6.0,1:35.983
2025,Singapore Grand Prix,NOR,McLaren,6.0,1:31.697,5.0,1:31.197,5.0,1:30.236,5,89.932,3.0,1:29.932,89.809,4.0,1:29.808,89.586,5.0,1:29.585,3.0,1:35.555
2025,Singapore Grand Prix,OCO,Haas,10.0,1:32.128,7.0,1:31.298,13.0,1:30.784,17,90.989,17.0,1:30.989,,,,,,,18.0,1:36.646
2025,Singapore Grand Prix,PIA,McLaren,5.0,1:31.480,1.0,1:30.713,2.0,1:30.165,3,90.313,7.0,1:30.313,89.813,5.0,1:29.813,89.524,3.0,1:29.524,4.0,1:35.408
2025,Singapore Grand Prix,RUS,Mercedes,11.0,1:32.138,20.0,1:33.230,3.0,1:30.197,1,89.928,2.0,1:29.927,89.562,1.0,1:29.561,89.158,1.0,1:29.158,1.0,1:35.676
2025,Singapore Grand Prix,SAI,Williams,8.0,1:31.811,8.0,1:31.299,6.0,1:30.391,20,,,,,,,,,,10.0,1:34.962
2025,Singapore Grand Prix,STR,Aston Martin,18.0,1:33.034,6.0,1:31.221,17.0,1:31.260,15,90.949,15.0,1:30.948,,,,,,,13.0,1:35.850
2025,Singapore Grand Prix,TSU,Red Bull,9.0,1:31.859,11.0,1:31.707,18.0,1:31.439,13,90.574,10.0,1:30.573,90.353,13.0,1:30.352,,,,12.0,1:36.831
2025,Singapore Grand Prix,VER,Red Bull,3.0,1:31.391,3.0,1:30.856,1.0,1:30.147,2,90.028,4.0,1:30.028,89.572,2.0,1:29.572,89.34,2.0,1:29.340,2.0,1:35.649
2025,Spanish Grand Prix,ALB,Williams,,,16.0,1:13.838,19.0,1:14.289,11,73.044,9.0,1:13.043,72.641,11.0,1:12.641,,,,19.0,1:20.507
2025,Spanish Grand Prix,ALO,Aston Martin,13.0,1:14.798,7.0,1:13.301,8.0,1:13.414,10,73.102,14.0,1:13.102,72.523,8.0,1:12.522,72.284,10.0,1:12.284,9.0,1:18.128
2025,Spanish Grand Prix,ANT,Mercedes,18.0,1:15.368,6.0,1:13.298,7.0,1:13.405,6,72.815,5.0,1:12.814,72.585,9.0,1:12.584,72.111,6.0,1:12.111,18.0,1:18.254
2025,Spanish Grand Prix,BEA,Haas,7.0,1:14.596,19.0,1:14.126,20.0,1:14.459,15,73.074,12.0,1:13.073,73.315,15.0,1:13.314,,,,17.0,1:18.906
2025,Spanish Grand Prix,BOR,Sauber,16.0,1:15.155,17.0,1:13.959,11.0,1:13.721,12,73.045,10.0,1:13.045,72.756,12.0,1:12.756,,,,12.0,1:18.296
2025,Spanish Grand Prix,COL,Alpine,20.0,1:15.530,20.0,1:14.302,17.0,1:14.084,19,73.334,19.0,1:13.334,,,,,,,15.0,1:18.352
2025,Spanish Grand Prix,GAS,Alpine,10.0,1:14.745,8.0,1:13.385,16.0,1:13.953,8,73.081,13.0,1:13.081,72.611,10.0,1:12.611,72.199,8.0,1:12.198,8.0,1:17.896
2025,Spanish Grand Prix,HAD,RB,8.0,1:14.605,9.0,1:13.400,6.0,1:13.382,9,73.139,15.0,1:13.138,72.461,6.0,1:12.460,72.252,9.0,1:12.251,7.0,1:17.769
2025,Spanish Grand Prix,HAM,Ferrari,3.0,1:14.096,11.0,1:13.533,9.0,1:13.527,5,73.058,11.0,1:13.058,72.447,5.0,1:12.447,72.045,5.0,1:12.045,6.0,1:17.706
2025,Spanish Grand Prix,HUL,Sauber,14.0,1:14.864,12.0,1:13.591,12.0,1:13.733,16,73.19,16.0,1:13.189,,,,,,,5.0,1:17.575
2025,Spanish Grand Prix,LAW,RB,6.0,1:14.338,10.0,1:13.493,10.0,1:13.637,13,73.039,8.0,1:13.039,72.763,13.0,1:12.763,,,,11.0,1:19.424
2025,Spanish Grand Prix,LEC,Ferrari,4.0,1:14.237,5.0,1:13.260,3.0,1:13.129,7,73.014,6.0,1:13.013,72.495,7.0,1:12.495,72.131,7.0,1:12.131,3.0,1:17.259
2025,Spanish Grand Prix,NOR,McLaren,1.0,1:13.718,4.0,1:13.069,2.0,1:12.912,2,72.799,3.0,1:12.799,72.056,2.0,1:12.055,71.755,2.0,1:11.754,2.0,1:16.186
2025,Spanish Grand Prix,OCO,Haas,,,18.0,1:14.004,18.0,1:14.138,17,73.201,17.0,1:13.200,,,,,,,16.0,1:18.623
2025,Spanish Grand Prix,PIA,McLaren,5.0,1:14.293,1.0,1:12.760,1.0,1:12.387,1,72.551,1.0,1:12.551,71.998,1.0,1:11.998,71.546,1.0,1:11.546,1.0,1:15.742
2025,Spanish Grand Prix,RUS,Mercedes,11.0,1:14.751,2.0,1:13.046,4.0,1:13.138,4,72.806,4.0,1:12.805,72.407,4.0,1:12.406,71.848,4.0,1:11.847,4.0,1:17.243
2025,Spanish Grand Prix,SAI,Williams,15.0,1:14.935,14.0,1:13.721,13.0,1:13.757,18,73.203,18.0,1:13.203,,,,,,,14.0,1:19.316
2025,Spanish Grand Prix,STR,Aston Martin,12.0,1:14.786,15.0,1:13.838,15.0,1:13.903,14,73.038,7.0,1:13.037,73.058,14.0,1:13.058,,,,,
2025,Spanish Grand Prix,TSU,Red Bull,9.0,1:14.643,13.0,1:13.683,14.0,1:13.891,20,73.385,20.0,1:13.385,,,,,,,13.0,1:17.998
2025,Spanish Grand Prix,VER,Red Bull,2.0,1:14.084,3.0,1:13.069,5.0,1:13.375,3,72.798,2.0,1:12.798,72.358,3.0,1:12.358,71.848,3.0,1:11.847,10.0,1:17.019
